iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
52,10.341458320617676,-21.144947022683326,11.206723551520945,-5.884423665806293,-39.0914438928675,0.0,0.41633654587564967,0.01,0.00800180435180664,0.16215848922729492,0.005035006,0.024273174,-22.629484308971417,-0.09221521079384541,-0.2116419860094224,0.0,3380,0.6214339733123779,0.025989352035396894,0.025655315205628425,179133,-18.28979855949482,0.0
53,9.423968315124512,-21.013251348799507,11.318741924257782,-5.607456712217857,-38.00273818687557,0.0,0.41358104709124194,0.01,0.00580143928527832,0.1045682430267334,0.0051638614,0.023116255,-22.467861012954227,-0.09218767858453993,-0.21033806267472782,0.0,3380,0.47616124153137207,0.02434527008239376,0.023998408287386395,182513,-18.288395060807005,0.0
54,7.915183067321777,-20.79899748456396,11.362308511868797,-6.034697342436519,-38.01256566856815,0.0,0.37773651781431505,0.01,0.0060007572174072266,0.1116781234741211,0.0050973394,0.02535929,-22.300974660115198,-0.09071221833808901,-0.20819776221450847,0.0,3380,0.47773027420043945,0.02679373149124537,0.026449681833060287,185893,-18.20879039385905,0.0
55,8.538321733474731,-20.812054114511593,11.261332881172404,-6.025663113942282,-38.150927960975544,0.0,0.38423708579467614,0.01,0.005004405975341797,0.10312747955322266,0.0051361364,0.025123574,-22.15208260555484,-0.09103944689038367,-0.2083028630884359,0.0,3380,0.4990217685699463,0.024747017753504144,0.024610214082809376,189273,-18.213867483043305,0.0
56,8.48532247543335,-20.58518839053024,11.363014443582244,-4.107030131055144,-38.71163485917788,0.0,0.40358111352970355,0.01,0.005505561828613281,0.10267519950866699,0.005126087,0.024448976,-21.995393184052382,-0.09059274004365496,-0.20603260127778625,0.0,3374,0.47200822830200195,0.022004764074074677,0.021160592053648557,192647,-18.236436374512557,0.0
57,7.957080602645874,-20.681004768726247,11.283442307682376,-5.873357849197578,-37.95076904648257,0.0,0.40036267431536565,0.01,0.0040013790130615234,0.09971952438354492,0.005064564,0.024959883,-21.863954342519772,-0.09037792337620099,-0.2069946851430874,0.0,3380,0.45578598976135254,0.02059996346952098,0.020613900102958778,196027,-18.25867612150098,0.0
58,7.978499174118042,-20.485083966817385,11.335826202270606,-5.202712478406599,-37.41221651164097,0.0,0.3937180643350761,0.01,0.005517005920410156,0.10194110870361328,0.0050603608,0.02433737,-21.726067304949535,-0.08988688103050346,-0.20505501252178004,0.0,3377,0.4645066261291504,0.02085849014565655,0.020232043115528547,199404,-18.217287866300477,0.0
59,7.831805229187012,-20.32591840190057,11.409000701691106,-5.535915485013271,-38.61864653517873,0.0,0.3840922175834395,0.01,0.00500035285949707,0.1006171703338623,0.0050543183,0.025510894,-21.58605241464464,-0.08905023095627523,-0.2034657470802751,0.0,3380,0.4657623767852783,0.019531867322728068,0.01945625032406616,202784,-18.216006289045644,0.0
60,7.884340763092041,-20.50690037842059,11.268030307617781,-4.587654182966899,-36.66440326275574,0.0,0.3509306479418183,0.01,0.005568504333496094,0.11434626579284668,0.0051788907,0.027233224,-21.478137211022236,-0.08921542653478906,-0.20526639171952227,0.0,3376,0.46109533309936523,0.02380107604600725,0.02306294483484434,206160,-18.24954337208476,0.0
61,7.946320056915283,-20.54968272754425,11.459845877561346,-3.803803944326052,-37.38605070582534,0.0,0.4149207503545735,0.01,0.00500035285949707,0.10493993759155273,0.0050243298,0.024746541,-21.385291762674438,-0.0895265937900259,-0.2056877394184958,0.0,3374,0.47336292266845703,0.02176700319702954,0.0214352357259328,209534,-18.261966660657784,0.0
62,8.382771730422974,-20.20520792068324,11.512824810920543,-5.831107544472398,-38.945911204289956,0.0,0.3964578626705657,0.01,0.00556182861328125,0.10361003875732422,0.005145679,0.023780944,-21.26728337847532,-0.0884329030481319,-0.20226373591566055,0.0,3378,0.47322916984558105,0.023582701021107655,0.022578280244672174,212912,-18.267924718602828,0.0
